beta,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
0,-1.2777756457127964,1.7555381766790585,5.23271918296814,5.264569044113159,6.617875099182129,4.528131008148193,12.364866018295288,10.334509134292603,OPTIMAL,OPTIMAL,-3.62318549959204e-7,8.457145891022604e-8
1,-1.28023747796004,1.755538127855416,5.732335090637207,5.373663902282715,13.123234033584595,8.527850866317749,19.59130311012268,14.78843379020691,OPTIMAL,OPTIMAL,-5.533327877867143e-7,7.889779908934998e-8
2,-1.2867546853122693,1.7555375646991336,5.374952077865601,5.40536904335022,17.64909791946411,12.364301919937134,23.877218008041382,18.53987216949463,OPTIMAL,OPTIMAL,-7.82529976395206e-7,4.068026141892553e-8
3,-1.290038625145699,1.7555379459857259,5.3987791538238525,5.649784088134766,24.09433913230896,16.998992919921875,30.399948120117188,23.54916000366211,OPTIMAL,OPTIMAL,-2.918160836368865e-7,5.990585620130777e-8
4,-1.2920921086337047,1.7555375892711838,5.467936038970947,5.593708038330078,25.579041957855225,20.33695411682129,32.360888957977295,26.98031497001648,OPTIMAL,OPTIMAL,-3.790843822274862e-7,4.0714090969984635e-8
5,-1.3252125549494858,1.7555372574481531,6.053146839141846,6.164709806442261,31.990067958831787,26.621193170547485,39.206758975982666,33.8357880115509,OPTIMAL,OPTIMAL,-2.499363113371343e-7,2.488448290242712e-8
6,-1.3447969139072242,1.7555375373696107,6.042712926864624,6.172333002090454,36.836012840270996,35.761826038360596,44.26265907287598,43.14303493499756,OPTIMAL,OPTIMAL,-2.168135868917183e-7,4.6520572890700546e-8
7,-1.3473490204330105,1.7555371428273172,6.441904067993164,5.939560890197754,52.44862198829651,41.25171613693237,60.27619695663452,48.44103288650513,OPTIMAL,OPTIMAL,-1.6832780174233114e-7,3.117808400458279e-8
8,-1.3476124029276877,1.7555372370478974,6.267951965332031,6.174823999404907,58.77879190444946,48.05511999130249,66.48676300048828,55.60158610343933,OPTIMAL,OPTIMAL,-1.7417230845866004e-7,4.059672475548598e-8
9,-1.349131620444451,1.7555369669184222,6.317728042602539,6.4198760986328125,67.76416015625,55.14198303222656,75.53356981277466,62.97846508026123,OPTIMAL,OPTIMAL,5.0724841445534425e-8,6.114186279026798e-8
10,-1.3498366151500665,1.7555359173131235,6.60734486579895,6.149013042449951,77.6479139328003,65.65836215019226,85.84942817687988,73.46393704414368,OPTIMAL,OPTIMAL,-2.5862090128553508e-8,9.386651986780204e-8
