t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,1.9488537127596421,-1.7547310755252497,7.972347021102905,2.0460140705108643,41.385392904281616,41.52014994621277,51.052233934402466,43.82820105552673,OPTIMAL,OPTIMAL,9.954354923509086e-7,1.8576699515335543e-6
2,1.982630824483799,-1.833125652228413,5.551378011703491,6.042218923568726,97.89472603797913,101.54814887046814,104.50797009468079,108.49537110328674,OPTIMAL,OPTIMAL,2.252182399295467e-6,1.825144979346233e-6
