t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,2.0364936487502314,-1.6739863673368283,14.445382118225098,0.5361840724945068,0.4412801265716553,0.41236090660095215,30.28019094467163,0.9623799324035645,OPTIMAL,OPTIMAL,-3.3932890641311037e-7,-5.2820043039574706e-8
2,2.103690847465504,-1.7130019548779376,2.77890682220459,2.16850209236145,1.5209600925445557,1.4614200592041016,4.335155010223389,3.6658949851989746,OPTIMAL,OPTIMAL,5.668740822185428e-8,-1.3794226201343702e-7
3,2.1887284178301827,-1.7311641351249398,5.103057146072388,4.544169902801514,3.7479939460754395,3.849900007247925,8.925205945968628,8.464890003204346,OPTIMAL,OPTIMAL,6.688008658277918e-8,7.971796515700159e-8
4,2.303038885854862,-1.7421478425538115,11.704107999801636,10.952534914016724,8.087522983551025,7.507727146148682,20.00408697128296,18.609151124954224,OPTIMAL,OPTIMAL,6.329119826156776e-8,8.642140633469333e-9
5,2.458708369899035,-1.7383674386998402,16.21660304069519,18.484370946884155,13.820086002349854,13.451997995376587,30.250001907348633,32.25969386100769,OPTIMAL,OPTIMAL,7.633672984050187e-8,8.324044300034378e-8
6,2.68217975815121,-1.7067751716864012,25.9133939743042,26.67576003074646,21.25967001914978,22.678464889526367,47.50108599662781,49.68716907501221,OPTIMAL,OPTIMAL,6.556080348669505e-8,6.274067172211143e-8
7,2.969785811423021,-1.6567029129627668,37.03382897377014,37.513986110687256,32.73063397407532,31.54437494277954,70.20808792114258,69.50561690330505,OPTIMAL,OPTIMAL,6.293833548912169e-8,6.190198640504432e-8
8,3.2446621814667207,-1.6475061749759115,47.689396142959595,49.601770877838135,41.61781096458435,42.99167799949646,89.89492106437683,93.40709710121155,OPTIMAL,OPTIMAL,6.671491521754046e-8,7.344386846604515e-8
