beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,3.1039340496063232,12.872709035873413,16.63178014755249,5.077967581338364e6,SLOW_PROGRESS,1.6441636078809911
1,3.027064085006714,11.006612062454224,14.670339107513428,843610.0659841987,SLOW_PROGRESS,2.11010263215893
2,3.303541898727417,11.673156976699829,15.66860818862915,936531.7674673349,SLOW_PROGRESS,1.6550899463812003
3,3.367702007293701,10.77773404121399,14.86514401435852,640794.931866328,SLOW_PROGRESS,1.4031669490421024
4,3.213883876800537,19.468740224838257,23.396265029907227,856276.5728854298,SLOW_PROGRESS,0.6508526670830186
5,3.359246015548706,19.47725009918213,23.904191970825195,541267.6714799711,SLOW_PROGRESS,0.5162469894551917
6,3.75311017036438,19.515082836151123,24.503321886062622,529030.5514404962,SLOW_PROGRESS,0.2864284471355506
7,3.977288007736206,29.774639129638672,34.86437916755676,340078.07367486047,SLOW_PROGRESS,0.4407756878439393
