beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,0.741243839263916,3.060045003890991,4.056206941604614,1.3471161423866875,OPTIMAL,8.210551900150869e-7
1,0.9083399772644043,3.396130084991455,4.515978097915649,1.3474292911277097,OPTIMAL,3.920634619629857e-6
2,0.7876541614532471,3.3810009956359863,4.4131128787994385,1.3467533991877738,OPTIMAL,1.2431215147297758e-6
3,0.8522381782531738,4.577666997909546,5.707978963851929,1.3468140460667941,OPTIMAL,1.5506173703390081e-6
4,1.027482032775879,4.321954965591431,5.592323064804077,1.3467208319222668,OPTIMAL,3.400790461024175e-6
5,0.7912201881408691,5.07006311416626,6.098121881484985,1.3465735674697996,OPTIMAL,1.9288593392927874e-6
6,0.918524980545044,5.706411123275757,6.976543188095093,1.3465844196270664,OPTIMAL,1.4637466981219734e-6
7,0.8301620483398438,6.8090150356292725,7.92196798324585,1.3465955412946984,OPTIMAL,5.070601833554323e-6
