beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,62.61949801445007,101.99917912483215,166.24037909507751,0.020012898579494006,OPTIMAL,3.8048933311444956e-7
1,61.739994049072266,154.32703685760498,218.81912517547607,0.020034237587387742,OPTIMAL,5.674005670518958e-7
2,63.62631416320801,209.4095778465271,275.42839908599854,0.020048241709030704,OPTIMAL,6.412126001705391e-7
3,66.96202301979065,293.80276799201965,363.78939485549927,0.019973628270951012,OPTIMAL,2.884903371714048e-7
4,67.95875000953674,374.9133758544922,446.23809790611267,0.020018414965027372,OPTIMAL,6.149708473894859e-7
5,68.9209098815918,464.5066947937012,537.4351170063019,0.019966773326994168,OPTIMAL,2.601919998879813e-7
6,69.3558759689331,578.2855288982391,652.2018358707428,0.019983993593706038,OPTIMAL,3.6102185637568627e-7
7,71.22507500648499,698.005518913269,773.9844269752502,0.019975192438465003,OPTIMAL,4.2974395595720343e-7
