beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,17.803330898284912,6.034048080444336,27.78756284713745,114222.21484921045,SLOW_PROGRESS,1.2431019791104311e8
1,19.931696891784668,2.8019959926605225,26.57777500152588,0.0,SLOW_PROGRESS,6.031367050375921
2,20.41365098953247,3.319559097290039,27.953212022781372,0.0,SLOW_PROGRESS,6.0313670457239335
3,20.731027841567993,3.1265947818756104,28.205403089523315,0.0,SLOW_PROGRESS,6.031367044479921
4,21.78187918663025,3.411431074142456,29.764874935150146,0.0,SLOW_PROGRESS,6.031367049049174
5,21.076741933822632,6.510591983795166,32.471465826034546,0.0,SLOW_PROGRESS,6.031367045376629
6,21.80584192276001,7.578036069869995,34.17926812171936,0.0,SLOW_PROGRESS,6.031367046683138
7,24.407777786254883,5.946310043334961,35.43930101394653,0.0,SLOW_PROGRESS,6.03136704952395
