beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,11.227655172348022,18.13634991645813,30.92040705680847,0.02705119511669744,OPTIMAL,1.4218050167322285e-6
1,10.484308958053589,21.14700698852539,33.251266956329346,0.026953195744147437,OPTIMAL,1.3650474074520092e-6
2,11.268209218978882,21.712106227874756,34.84906601905823,0.026985201780131123,OPTIMAL,2.738360321241057e-6
3,11.437055110931396,23.7761709690094,37.15490388870239,0.026963609085760478,OPTIMAL,3.6483365561191355e-6
4,10.960072040557861,28.146785020828247,41.43758487701416,0.026937584624705854,OPTIMAL,2.9355104257596947e-6
5,12.020792961120605,29.958319902420044,44.53962302207947,0.02693014184083243,OPTIMAL,2.8979591609643603e-6
6,12.242708921432495,34.22258114814758,48.89279890060425,0.026889117093626257,OPTIMAL,2.7874239135439633e-6
7,11.901004076004028,47.80304288864136,62.15609788894653,0.026892735152709322,OPTIMAL,4.140194092788165e-6
