beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,10.02532696723938,14.214510917663574,24.5387179851532,0.008443312022377431,OPTIMAL,6.835749165978914e-7
1,9.712055921554565,22.266715049743652,32.497469902038574,0.008439372851303958,OPTIMAL,4.2837564174794274e-7
2,10.429139137268066,31.76074194908142,42.65458798408508,0.008439526149868867,OPTIMAL,4.484183067878425e-7
3,10.0173499584198,39.739375829696655,50.45331883430481,0.00845086967776883,OPTIMAL,6.280887783516626e-7
4,10.95554494857788,51.8035671710968,63.38860893249512,0.008450783471461368,OPTIMAL,6.954681202068535e-7
5,10.746197938919067,66.57878184318542,78.30436110496521,0.008434761540760198,OPTIMAL,3.6660359666662513e-7
6,11.516077995300293,80.34050607681274,92.89049005508423,0.008434791226676577,OPTIMAL,4.0056570568385854e-7
7,11.732502937316895,102.32929301261902,115.26442980766296,0.008440963471655127,OPTIMAL,7.681070317401911e-7
