beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,1.9281411170959473,0.4767029285430908,2.4460458755493164,1.5733763376517633,OPTIMAL,8.956403935884078e-7
1,0.4977900981903076,0.8277091979980469,1.375443935394287,1.5678038403490455,OPTIMAL,1.0229711520231614e-6
2,0.30856895446777344,0.8785970211029053,1.2604260444641113,1.5613194224589388,OPTIMAL,-4.334323378268739e-8
3,0.3147928714752197,0.8545780181884766,1.2242629528045654,1.5530410916315074,OPTIMAL,1.099794922687388e-6
4,0.33800387382507324,0.9914851188659668,1.3880658149719238,1.5454439548600476,OPTIMAL,1.104898439550239e-6
5,0.3522489070892334,1.3430759906768799,1.8124260902404785,1.5372735537694748,OPTIMAL,-2.235561153806568e-6
6,0.39498090744018555,1.6928400993347168,2.1952240467071533,1.528416272923874,OPTIMAL,2.6935767792999947e-7
7,0.39410901069641113,2.103502035140991,2.579787015914917,1.5204747876924376,OPTIMAL,1.4830853061724137e-6
