beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,14.72464394569397,11.304814100265503,29.352049827575684,0.0,SLOW_PROGRESS,2.557466751016077
1,16.24530291557312,14.594341039657593,34.056944131851196,0.0,SLOW_PROGRESS,2.5574667495273533
2,16.324939012527466,16.42597794532776,36.22471904754639,0.0,SLOW_PROGRESS,2.557466750866804
3,16.669148921966553,7.130840063095093,27.314800024032593,0.0,SLOW_PROGRESS,2.5574667493817436
4,17.475908994674683,7.864038944244385,28.834289073944092,0.0,SLOW_PROGRESS,2.5574667505651436
5,17.729928970336914,9.004307985305786,30.43226385116577,0.0,SLOW_PROGRESS,2.5574667502298856
6,17.780427932739258,10.348254919052124,32.188676834106445,0.0,SLOW_PROGRESS,2.5574667508565843
7,18.258153915405273,12.73102593421936,35.2571759223938,0.0,SLOW_PROGRESS,2.5574667506258555
