beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.2152199521951768,39.052759885787964,1027.6033461093903,1070.8400580883026,OPTIMAL,8.134228795201917e-7
1,2.2152247754009373,38.93084192276001,1247.697566986084,1291.6860840320587,OPTIMAL,1.122420469298187e-6
2,2.215244965249944,39.82553195953369,1138.2461581230164,1182.7935781478882,OPTIMAL,2.81243486302276e-6
3,2.215255149279658,40.82102084159851,1124.6217410564423,1169.9674279689789,OPTIMAL,3.2400673335592e-6
4,2.2152473874581506,41.25649690628052,1328.6098380088806,1374.9280171394348,OPTIMAL,2.7860367829155506e-6
