beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.8092748131222947,552.7589690685272,1088.2349870204926,1652.6865589618683,OPTIMAL,1.3592339047254472e-8
1,3.8092748238700307,609.6619608402252,2173.6184079647064,2796.0499629974365,OPTIMAL,1.4489649926893698e-8
2,3.809274944309275,605.7437360286713,2802.1752359867096,3421.817682981491,OPTIMAL,2.1264885547639754e-8
3,3.809274865298633,618.5629830360413,3573.797714948654,4209.520721912384,OPTIMAL,1.5956108376947643e-8
4,3.8092747109020686,629.5906779766083,4604.41682600975,5250.487244129181,OPTIMAL,1.0540307749088416e-8
