beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.151812055419829,183.77800607681274,3274.7046217918396,3473.635015964508,OPTIMAL,1.6344074680484627e-6
1,3.151745756348371,202.89268112182617,3385.2824218273163,3606.910726070404,OPTIMAL,6.294637623343546e-6
2,3.1518074005432224,194.71349596977234,3505.124002933502,3717.5617661476135,OPTIMAL,6.398998917354297e-6
3,3.151817317777841,195.61426210403442,3773.8429188728333,3986.6112711429596,OPTIMAL,2.190130712832273e-6
4,3.151801725724648,218.128436088562,3880.4234759807587,4116.152477025986,OPTIMAL,4.468095638044835e-6
