beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.904427685877457,411.6505250930786,906.555438041687,1328.8385331630707,OPTIMAL,2.0379770534727857e-8
1,3.9044276648190714,460.1783638000488,1448.8333480358124,1921.0622820854187,OPTIMAL,1.555222476866199e-8
2,3.904427749651558,470.0558159351349,1961.1843600273132,2442.995702981949,OPTIMAL,1.597075422179186e-8
3,3.9044277322319605,480.0851640701294,2791.9875469207764,3284.9727330207825,OPTIMAL,1.3868951628433393e-8
4,3.9044277031852346,490.1268382072449,3446.919315099716,3952.2319610118866,OPTIMAL,1.2301137099388414e-8
