beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.8099293149076505,680.4659640789032,1013.3371350765228,1739.1031460762024,OPTIMAL,1.0070725310570625e-6
1,3.809806727572427,526.5725338459015,1039.7592840194702,1613.1759300231934,OPTIMAL,3.1850785064150766e-6
2,3.8097947292511116,573.6062650680542,1282.1575541496277,1902.50839304924,OPTIMAL,4.632918758887575e-6
3,3.8097367745849655,578.3883528709412,1291.4501769542694,1917.389629125595,OPTIMAL,4.740675028396266e-6
4,3.809782904195014,589.4647960662842,1375.7912549972534,2016.1418068408966,OPTIMAL,3.6986431017129366e-6
