beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.9620214708594714,1052.6437211036682,1345.2182478904724,2472.0411791801453,OPTIMAL,1.5999235050730894e-6
1,3.961940178683432,919.7282660007477,1343.7400331497192,2406.1297328472137,OPTIMAL,4.8091097364327635e-6
2,3.9620283227083144,948.0634880065918,1604.7367098331451,2702.006098985672,OPTIMAL,1.7892109683654758e-6
3,3.9619680131233297,933.2607038021088,1631.8923959732056,2711.1218461990356,OPTIMAL,4.629636796738529e-6
4,3.9619266147042103,961.9900989532471,1823.1868999004364,2926.9449949264526,OPTIMAL,4.2501384561922315e-6
