beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.9488322361860293,1.0687072277069092,100.27933406829834,101.58439087867737,OPTIMAL,4.534321804790733e-7
1,1.9488399090927597,1.272078037261963,118.13109016418457,119.76847791671753,OPTIMAL,6.580717399281192e-7
2,1.9488442991047012,1.7707629203796387,117.03891706466675,119.17875695228577,OPTIMAL,7.953477438429851e-7
3,1.9488601228407365,1.2518341541290283,115.57508206367493,117.2328028678894,OPTIMAL,1.2608605084500586e-6
4,1.9488444848164423,1.8507139682769775,116.55236196517944,118.71176290512085,OPTIMAL,8.266163801410814e-7
