t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,2.1377702882346163,-1.9677049825412705,20.416661977767944,0.6191821098327637,0.607539176940918,0.533668041229248,36.69624900817871,1.3171658515930176,OPTIMAL,OPTIMAL,1.5757496414508016e-7,1.0475412562668764e-7
2,2.177510193678307,-2.0606028293321437,2.6027159690856934,3.1031060218811035,2.6827759742736816,2.731705904006958,5.770018100738525,6.208200931549072,OPTIMAL,OPTIMAL,1.594321068300502e-7,6.983544388775282e-8
3,2.2066168983895835,-2.1244109805547735,6.6314051151275635,6.487275838851929,6.8270368576049805,6.668479919433594,14.254324197769165,14.083746910095215,OPTIMAL,OPTIMAL,9.710858511446725e-8,9.98084955146328e-8
4,2.2323798357853666,-2.171354693106824,12.48162293434143,12.822663068771362,12.185074090957642,12.862451791763306,26.155405044555664,26.56615400314331,OPTIMAL,OPTIMAL,8.708665269657459e-8,1.1691143467126324e-7
5,2.2674679681361827,-2.2070148400027123,22.463844060897827,18.959803104400635,19.39824104309082,19.763746976852417,43.1966609954834,40.5704870223999,OPTIMAL,OPTIMAL,1.0440812303701837e-7,1.6684824427118194e-7
6,2.3195554633555657,-2.224163892693804,30.753692150115967,32.3882200717926,29.499112129211426,30.195921182632446,61.9196879863739,64.7209210395813,OPTIMAL,OPTIMAL,6.915482827778583e-8,1.5242800097156812e-7
7,2.3896197725384924,-2.2506696465665676,42.01457190513611,41.64333510398865,42.1064350605011,42.358861207962036,85.78387308120728,86.43014287948608,OPTIMAL,OPTIMAL,5.9540664438710765e-8,3.985494035563881e-8
8,2.4899840788928573,-2.2939850481491955,55.84820199012756,58.510462045669556,60.55770182609558,58.63631200790405,119.76468896865845,119.36594700813293,OPTIMAL,OPTIMAL,6.135620880445472e-8,6.37968192619646e-8
