t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,-0.14999139991147759,0.26955738632718185,0.8026320934295654,0.740778923034668,31.915541887283325,27.548938035964966,32.872105836868286,28.43107008934021,OPTIMAL,OPTIMAL,2.931386894348009e-7,1.9787670244026166e-6
2,-0.1979795985862594,0.35129419735254563,3.376965045928955,3.635468006134033,83.00138902664185,85.54692792892456,86.84150004386902,89.68001580238342,OPTIMAL,OPTIMAL,7.077692514298122e-7,2.952708481339081e-6
3,-0.25444450266782725,0.4337299624306822,8.141359090805054,7.852559804916382,117.32303404808044,112.9511730670929,126.62168407440186,121.95870590209961,OPTIMAL,OPTIMAL,5.821584342466135e-7,3.4281784353502243e-6
4,-0.3207408976068451,0.5308148764986589,15.684657096862793,13.642867088317871,153.71728897094727,147.66486501693726,171.53923296928406,163.54474186897278,OPTIMAL,OPTIMAL,9.963096829660617e-7,2.75380209105451e-6
5,-0.3981752797424518,0.6486766988345759,21.323734998703003,21.152426958084106,179.13293409347534,194.60713005065918,203.53582501411438,218.640771150589,OPTIMAL,OPTIMAL,2.7101182439215993e-6,9.243616768080785e-7
6,-0.47320507796592326,0.6928332759544245,30.20137095451355,30.140445947647095,231.71075105667114,224.69333004951477,266.1873321533203,258.34143114089966,OPTIMAL,OPTIMAL,7.795242297199247e-7,2.2366423848768654e-6
7,-0.5652474841570911,0.7687906297621521,43.56252193450928,42.479702949523926,274.5096380710602,254.0342230796814,323.43777108192444,301.90307784080505,OPTIMAL,OPTIMAL,1.0203147347677656e-6,3.2068110490860396e-6
8,-0.6406018318280171,0.9041400628533516,55.32369804382324,55.065958976745605,310.8268780708313,309.1192629337311,372.7382559776306,369.7261610031128,OPTIMAL,OPTIMAL,1.6361391401105056e-6,1.0557645231846602e-6
