t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_secs,neg_total_secs,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,-0.14999191544043508,0.26953189185314597,0.9783890247344971,1.2246949672698975,0.5797379016876221,0.5698771476745605,1.7000110149383545,1.9289791584014893,OPTIMAL,OPTIMAL,1.6233788064202318e-7,1.2402488283289144e-7
2,-0.19798173217427878,0.35127388956609423,2.3619329929351807,2.436753034591675,2.649419069290161,2.4918179512023926,5.77597188949585,5.599205017089844,OPTIMAL,OPTIMAL,1.75964492720538e-7,1.3754498044164042e-7
3,-0.2544459326345089,0.43371495411960237,6.580425977706909,6.538247108459473,6.674339056015015,6.099738121032715,14.184949159622192,13.398205995559692,OPTIMAL,OPTIMAL,9.875455505584762e-8,1.7861171773013792e-7
4,-0.3207428091967576,0.5308065230613623,12.425842046737671,13.207209825515747,11.636016845703125,11.10322093963623,25.432578086853027,25.523691177368164,OPTIMAL,OPTIMAL,1.2616206013249133e-7,1.3675730927004167e-7
5,-0.39817589999646924,0.6486755622174665,20.99612307548523,19.966325998306274,18.725372076034546,19.639477968215942,41.26447105407715,41.5796639919281,OPTIMAL,OPTIMAL,1.6260369571762378e-7,9.721234266169966e-8
6,-0.4732057301836649,0.6928289504734044,30.678529977798462,32.02675104141235,29.294301986694336,27.90223789215088,61.68457913398743,61.883793115615845,OPTIMAL,OPTIMAL,8.766577970922225e-8,1.2814194516345343e-7
7,-0.5652479621513207,0.7687832489946693,43.48137879371643,42.606595039367676,40.98937392234802,41.296090841293335,86.50414395332336,86.00646495819092,OPTIMAL,OPTIMAL,1.1118684423199206e-7,8.511812035324554e-8
8,-0.6406020148735392,0.9041397623007795,56.57490015029907,57.22110390663147,58.54015302658081,58.67830801010132,117.13320398330688,118.05619502067566,OPTIMAL,OPTIMAL,7.80426874134261e-8,5.617000944741416e-8
