beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.9488208502122824,1.509871006011963,0.9954390525817871,2.7039880752563477,OPTIMAL,1.1125337051983163e-7
1,1.9488214974082347,1.0248908996582031,1.3389091491699219,2.5897340774536133,OPTIMAL,1.1428717229073991e-7
2,1.948818591740857,1.491537094116211,2.0074808597564697,3.9186291694641113,OPTIMAL,5.910151642485043e-8
3,1.9488195776664834,1.0476210117340088,2.6102139949798584,4.390107870101929,OPTIMAL,7.53205806274237e-8
4,1.9488187980799758,1.0714471340179443,3.1535589694976807,4.82073187828064,OPTIMAL,5.751398460311749e-8
