beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.066345237665092,0.7136337757110596,263.1810610294342,263.9957640171051,OPTIMAL,1.737750035642168e-6
1,1.0663348293117993,0.8773078918457031,282.4733340740204,283.4713568687439,OPTIMAL,1.335267382206387e-6
2,1.066324567563025,1.6518480777740479,309.05599188804626,310.82201409339905,OPTIMAL,5.828555194188096e-7
3,1.066334898823113,0.7364909648895264,272.4469587802887,273.3878638744354,OPTIMAL,1.5766539215329253e-6
4,1.0663199619163026,0.9005389213562012,334.19912099838257,335.2627649307251,OPTIMAL,4.065638006241048e-7
