beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.2080196160114522,2.104918956756592,1307.7419579029083,1310.0848879814148,OPTIMAL,7.569557540387126e-7
1,1.2080282432710394,2.2690420150756836,1471.0206820964813,1473.5525600910187,OPTIMAL,1.5182242841430818e-6
2,1.208031329504453,2.3958120346069336,1342.3707020282745,1344.970535993576,OPTIMAL,1.5724132333813184e-6
3,1.2080111801526234,1.8452529907226562,1321.5092499256134,1323.5897238254547,OPTIMAL,4.3838405930581256e-7
4,1.2080182459362214,3.399569034576416,1403.602164030075,1407.174418926239,OPTIMAL,1.7892952486668679e-6
