beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.894064794705806,890.9223489761353,1890.7880120277405,2797.86519408226,OPTIMAL,2.0771942192085106e-8
1,3.8940648783890683,742.8073229789734,3786.7113089561462,4546.385811090469,OPTIMAL,1.3898471166439934e-8
2,3.894065046860245,757.1001219749451,4873.13746380806,5651.221667051315,OPTIMAL,2.2123133745078094e-8
3,3.8940650492951128,761.3677499294281,5913.677696943283,6695.233920812607,OPTIMAL,2.187302830525518e-8
4,3.894064953035399,796.4203050136566,7620.079694032669,8441.871266126633,OPTIMAL,1.025646194679297e-8
