beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.033148136110803,13.016454935073853,568.2343189716339,583.4210548400879,OPTIMAL,4.969394667113275e-7
1,2.033197022592557,13.31038498878479,615.1361417770386,630.3117411136627,OPTIMAL,2.123571640647622e-6
2,2.0332260550646706,13.475882053375244,590.5810749530792,606.0344798564911,OPTIMAL,3.04116368357222e-6
3,2.033152202536286,13.816424131393433,637.4417810440063,653.1498329639435,OPTIMAL,6.537402762510648e-7
4,2.0332226448121875,14.10881495475769,625.5830988883972,641.9415390491486,OPTIMAL,2.9831075681951697e-6
