beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,0.9379456966572627,0.26459598541259766,0.4894890785217285,0.8364620208740234,OPTIMAL,1.3516662658015401e-6
1,0.9379450827256326,0.33863401412963867,0.8563950061798096,1.2599599361419678,OPTIMAL,1.686393532584871e-6
2,0.9379451745610583,0.33011317253112793,0.8559720516204834,1.2566189765930176,OPTIMAL,1.5908922837216286e-6
3,0.9379494711537324,0.32066893577575684,1.0863220691680908,1.5162079334259033,OPTIMAL,3.7884138364418147e-6
4,0.937917189707223,0.3504209518432617,1.2703490257263184,1.7381420135498047,OPTIMAL,3.6909733870938487e-6
