beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.207998222768637,2.416252851486206,0.974898099899292,3.7275969982147217,OPTIMAL,1.6412922044171616e-6
1,1.2079883882692473,2.6864171028137207,1.457056999206543,4.532397031784058,OPTIMAL,4.014264713580214e-6
2,1.208004786466935,2.5422568321228027,1.8090112209320068,4.739830017089844,OPTIMAL,3.417321858959767e-6
3,1.20799656746232,2.7004292011260986,2.370124101638794,5.47721004486084,OPTIMAL,1.8290378600076952e-6
4,1.207971386995347,2.7358078956604004,2.760040044784546,5.927977085113525,OPTIMAL,3.034053445050128e-6
