beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.2842698343939278,3.083756923675537,4.831877946853638,8.367074966430664,OPTIMAL,9.171610670520549e-7
1,1.284271415954255,3.132441997528076,4.944375991821289,8.57148003578186,OPTIMAL,5.660266187684505e-7
2,1.2842648594723796,3.2902581691741943,5.901370048522949,9.700461864471436,OPTIMAL,2.5969996527043027e-6
3,1.284255221557434,3.4454030990600586,6.916455984115601,10.929744958877563,OPTIMAL,1.3417833420556957e-6
4,1.2842408650159916,3.4218618869781494,9.806061029434204,13.85585904121399,OPTIMAL,1.2617000908970895e-6
