beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,0.8782636361822953,0.14745521545410156,0.36149096488952637,0.5407240390777588,OPTIMAL,2.03257949577098e-6
1,0.8782579898058309,0.18326306343078613,0.6349360942840576,0.8548698425292969,OPTIMAL,1.2200471803595225e-6
2,0.8782565687459272,0.2244420051574707,0.7509620189666748,1.0137720108032227,OPTIMAL,1.1139002111443546e-6
3,0.878265727258787,0.17922377586364746,0.7220919132232666,0.942392110824585,OPTIMAL,3.5829837859324247e-6
4,0.8782529357674782,0.18600201606750488,0.9090831279754639,1.16615891456604,OPTIMAL,1.2425226344315185e-6
