beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.2842747826452534,2.9102420806884766,2.157644033432007,5.219945907592773,OPTIMAL,9.209304057991175e-8
1,1.2842745368641566,2.938429117202759,3.4303131103515625,6.545642852783203,OPTIMAL,8.063894091232122e-8
2,1.2842744565903361,3.056588888168335,4.628654956817627,7.837893009185791,OPTIMAL,7.23379061132659e-8
3,1.2842740102335009,3.1768689155578613,6.881763935089111,10.307710886001587,OPTIMAL,6.105226567543338e-8
4,1.2842736025108579,3.212609052658081,8.89825701713562,12.390622854232788,OPTIMAL,4.318073185859282e-8
