beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.8539713571568566,356.7436149120331,646.6906900405884,1013.0162110328674,OPTIMAL,7.245594114893755e-9
1,3.8539715684104503,409.954537153244,1296.0747249126434,1717.1874079704285,OPTIMAL,2.1525975998744058e-8
2,3.8539715209054317,419.55026292800903,1806.8576607704163,2237.1555869579315,OPTIMAL,1.6458582701229355e-8
3,3.8539713474289337,418.48483204841614,2251.9101281166077,2682.4857048988342,OPTIMAL,6.0787680464353585e-9
4,3.8539714078695546,420.26528811454773,2665.3784749507904,3098.4847509860992,OPTIMAL,8.72444002680049e-9
