beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.2080075380799766,2.1403250694274902,1.6990079879760742,3.9149210453033447,OPTIMAL,5.695742009801087e-8
1,1.2080082668753775,2.134204149246216,2.3708558082580566,4.604975938796997,OPTIMAL,1.0398655021860118e-7
2,1.2080076224649665,1.8435289859771729,3.2692711353302,5.288015842437744,OPTIMAL,6.409572096900192e-8
3,1.2080073959050603,1.7229127883911133,4.290313005447388,6.235137939453125,OPTIMAL,5.300329096467817e-8
4,1.208007535808662,2.594679832458496,5.782658100128174,8.557142972946167,OPTIMAL,6.910394973195358e-8
