t,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
1,0.8135450409125411,0.06731891632080078,0.03600716590881348,0.11290216445922852,OPTIMAL,7.846465312986682e-8
2,0.878253308477743,0.11920809745788574,0.12941408157348633,0.2670269012451172,OPTIMAL,7.589196549059663e-8
3,0.9379425458996119,0.3108079433441162,0.2650470733642578,0.6082968711853027,OPTIMAL,1.5723628326951057e-7
4,1.0005465255273884,0.49066805839538574,0.543208122253418,1.084306001663208,OPTIMAL,1.0572113619186584e-7
5,1.0663166246960414,1.2762129306793213,0.8538799285888672,2.1895980834960938,OPTIMAL,9.428060928268181e-8
6,1.1354144922262666,1.2796449661254883,1.266268014907837,2.6407527923583984,OPTIMAL,9.513391222601892e-8
7,1.2080075380799766,2.1837141513824463,1.7978978157043457,4.069844961166382,OPTIMAL,5.695742009801087e-8
