beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.1354144922262666,1.017460823059082,1.2459499835968018,2.337407112121582,OPTIMAL,9.513391222601892e-8
1,1.1354139059803228,1.6596980094909668,1.8082711696624756,3.845216989517212,OPTIMAL,6.53092367647142e-8
2,1.1354135294026153,1.3526380062103271,2.4597909450531006,3.9635062217712402,OPTIMAL,4.153925185259112e-8
3,1.1354139834496488,1.1651289463043213,3.3196609020233154,4.684068918228149,OPTIMAL,7.570383871661165e-8
4,1.135413471754114,1.4193661212921143,4.238490104675293,5.828089952468872,OPTIMAL,5.2844067857906764e-8
