beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.6826405717481765,95.84802198410034,135.2538731098175,234.9906280040741,OPTIMAL,6.062606852114018e-8
1,2.682640862202883,101.85744214057922,226.27153396606445,332.1755530834198,OPTIMAL,7.409508609679871e-8
2,2.6826405545396748,106.05973505973816,295.0228478908539,405.99048709869385,OPTIMAL,5.9158735697244116e-8
3,2.6826403723076857,104.79801392555237,456.88644313812256,566.8629438877106,OPTIMAL,5.3507749702073947e-8
4,2.682641253507928,108.44304203987122,534.5223698616028,648.6499559879303,OPTIMAL,7.668048011769244e-8
