t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,1.4185412442681662,-4.506384154723264e-11,0.613152027130127,0.7532899379730225,34.866769790649414,20.699198961257935,35.65696620941162,21.749592065811157,OPTIMAL,OPTIMAL,-6.215999239618802e-8,-0.0007381456027074364
2,1.4093494869387915,-4.6885385102113375e-8,3.0230789184570312,3.250408172607422,86.3643958568573,64.92440509796143,89.92979788780212,68.89591097831726,OPTIMAL,OPTIMAL,2.030448354024316e-6,-0.0005382980323401572
3,1.3952474373645423,-1.0464125399511914e-10,8.518203973770142,6.424248933792114,127.8725938796997,101.14049315452576,137.75568914413452,109.11406707763672,OPTIMAL,OPTIMAL,2.8961028850824556e-6,-0.00037468958459996207
4,1.379408553485457,-2.7267077484793845e-13,11.969104051589966,11.779435873031616,188.27855706214905,137.25134706497192,202.07024502754211,151.1953730583191,OPTIMAL,OPTIMAL,3.0865255806050857e-6,-0.00029466633612942026
5,1.3549422037842496,-8.691936059790351e-13,20.163748025894165,19.022233963012695,230.4371678829193,176.06894302368164,253.4869740009308,198.0014350414276,OPTIMAL,OPTIMAL,4.057023562513142e-6,-0.00021352390049463434
6,1.3308643596643397,-1.2831152361447717e-7,28.510676860809326,27.821676015853882,275.99619793891907,216.94821405410767,308.3687000274658,248.83443093299866,OPTIMAL,OPTIMAL,5.20498792317614e-6,-0.00011832054548180224
7,1.2654366813328282,-1.1487616413674573e-12,39.737863063812256,38.956400871276855,364.78960609436035,260.72780299186707,409.44641304016113,304.59928488731384,OPTIMAL,OPTIMAL,5.930244454198233e-6,-0.00010621294204562549
8,1.2004295600602517,-4.639770714437441e-7,50.94340801239014,53.135947942733765,390.47597908973694,300.29521799087524,447.6666600704193,359.77015113830566,OPTIMAL,OPTIMAL,8.14727726591877e-6,-7.165908184671269e-5
