t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,-8.597304014534846e-10,1.4543631428515174,0.6127870082855225,0.5525510311126709,20.22614598274231,36.067281007766724,21.0151309967041,36.80816197395325,OPTIMAL,OPTIMAL,-0.0007406359229123998,1.7175686249798265e-6
2,-4.384340113183782e-14,1.6622751225806378,3.0381240844726562,3.0578439235687256,65.27063989639282,90.22172999382019,68.80327296257019,93.91409420967102,OPTIMAL,OPTIMAL,-0.0007189091618450699,3.1106302382532765e-6
3,-3.0518435001347655e-11,1.9243504465414165,7.358397960662842,7.292518138885498,100.59252309799194,128.68845796585083,109.11498379707336,137.64904618263245,OPTIMAL,OPTIMAL,-0.000460470402974573,2.7920092409818266e-6
4,-1.3320472502797998e-10,2.2354443269736746,10.974738121032715,11.144148826599121,128.97176003456116,167.49967503547668,141.94019389152527,180.71241307258606,OPTIMAL,OPTIMAL,-0.00039649909514635203,1.932676574869928e-6
5,-1.1618896167062132e-7,2.662888036580305,18.5689480304718,18.47063684463501,160.0845558643341,206.01042294502258,181.4348042011261,227.26322102546692,OPTIMAL,OPTIMAL,-0.000351711931518364,2.528141292371118e-6
6,-1.189265993184474e-7,3.2010124617389115,27.781790018081665,27.674911975860596,186.33257794380188,243.60999703407288,218.04116797447205,275.0875880718231,OPTIMAL,OPTIMAL,-0.0003369549799806383,2.9385239990988185e-6
7,-3.912967852896798e-7,3.882520685020808,38.709218978881836,38.93042492866516,226.48409795761108,315.3889789581299,269.96029710769653,359.0297770500183,OPTIMAL,OPTIMAL,-0.00033208265396363155,4.548680543484225e-6
8,-2.5701852595858e-7,4.73962029419669,50.693037033081055,51.334917068481445,259.2863368988037,342.5769407749176,315.91525292396545,399.83832812309265,OPTIMAL,OPTIMAL,-0.00030341278498099966,5.556615836289117e-6
