t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,1.501691452029816,-7.08848296982675e-10,1.6093380451202393,0.730219841003418,0.9311819076538086,0.2540891170501709,2.6906750202178955,1.1820411682128906,OPTIMAL,OPTIMAL,3.5807370782025845e-8,-0.0006154898193356895
2,1.506588846461149,-4.158371367153714e-8,2.3245489597320557,2.3364498615264893,3.315513849258423,1.1619269847869873,5.986382961273193,3.881876230239868,OPTIMAL,OPTIMAL,9.064291601968375e-8,-0.00011192758210134458
3,1.5061652055072667,-4.086002954371109e-9,6.141278028488159,5.90031099319458,7.864736080169678,3.0264968872070312,14.883209943771362,9.833428859710693,OPTIMAL,OPTIMAL,1.1546652041997756e-7,-0.00010203264974546613
4,1.509375357644951,-1.3747289084180452e-14,10.954796075820923,10.854342937469482,14.82114291191101,6.331369876861572,27.00901508331299,18.367955923080444,OPTIMAL,OPTIMAL,8.458676338932487e-8,-6.729839629637986e-5
5,1.5208733799752034,-4.832323493780212e-8,20.130854845046997,19.731492042541504,24.142633199691772,10.283679962158203,46.04286193847656,31.603260040283203,OPTIMAL,OPTIMAL,9.083541816947631e-8,-4.239003372240525e-5
6,1.5446052670885342,-7.613411872812584e-10,27.399605989456177,29.396329879760742,40.99248909950256,16.67622399330139,70.02929902076721,48.04910898208618,OPTIMAL,OPTIMAL,4.5116739672817354e-8,-3.4762149405461564e-5
7,1.5511742222757257,-4.1023340354367164e-13,38.15287899971008,41.64863586425781,62.85766410827637,25.16022801399231,102.95664310455322,68.51193404197693,OPTIMAL,OPTIMAL,9.677501058551846e-8,-2.1348344488395064e-5
8,1.5694345398379692,-9.228664898885594e-10,54.21638607978821,54.09142088890076,81.49354100227356,37.03530287742615,138.75729608535767,93.09862208366394,OPTIMAL,OPTIMAL,5.284340146015552e-8,-1.3088724296200863e-5
