t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,1.4388929781626898,-3.261708958479659e-11,0.5498490333557129,0.5985939502716064,34.065914154052734,20.383246898651123,34.78872299194336,21.161030054092407,OPTIMAL,OPTIMAL,4.888264152467931e-7,-0.0010372060384402897
2,1.43544887559536,-3.553629168706607e-9,2.710076093673706,3.236598014831543,83.93819403648376,65.84854102134705,87.18918299674988,69.73642492294312,OPTIMAL,OPTIMAL,2.074009986942952e-6,-0.0006736912787732685
3,1.425079487334031,-8.487188729588979e-11,7.237884998321533,7.08454704284668,124.91867899894714,101.36779308319092,133.2787730693817,109.79861307144165,OPTIMAL,OPTIMAL,3.6403245172208914e-6,-0.00039824646707395156
4,1.4138848397407324,-4.522526450556619e-9,11.284160137176514,11.729735851287842,180.1532859802246,133.80155301094055,193.45473718643188,147.57245707511902,OPTIMAL,OPTIMAL,1.7415990674270008e-6,-0.0002758886870215982
5,1.3954567247206855,-1.267219788825269e-8,18.70988702774048,18.764896154403687,223.35287594795227,165.60028982162476,244.92782998085022,187.31271290779114,OPTIMAL,OPTIMAL,2.1889825384309184e-6,-0.0001669998609602044
6,1.3623064636152098,-2.805566418073724e-9,27.613057851791382,27.126405954360962,270.35474395751953,201.2151219844818,301.6852819919586,232.19971299171448,OPTIMAL,OPTIMAL,3.4226758872980766e-6,-0.00015760252610747268
7,1.296249390147222,-4.145826329460256e-8,38.52497100830078,38.41438007354736,310.408921957016,245.9402220249176,353.63254404067993,289.05679202079773,OPTIMAL,OPTIMAL,5.255316061059297e-6,-0.00010234052468280241
8,1.2356543912072422,-4.1598242905838134e-10,51.47916293144226,50.33331608772278,364.9217760562897,288.5177011489868,422.1812229156494,344.96461391448975,OPTIMAL,OPTIMAL,4.389028625149827e-6,-7.164864270759403e-5
