t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,-1.3406885379652067e-8,0.3369480447403398,0.5562920570373535,0.8105440139770508,25.06188416481018,33.77736806869507,25.7983238697052,34.753721952438354,OPTIMAL,OPTIMAL,-5.1048676136396413e-5,1.8655371303628585e-6
2,-1.348370180509484e-7,0.39923153090784613,2.8262741565704346,2.7537150382995605,70.2867841720581,84.11823320388794,73.88565492630005,87.4859721660614,OPTIMAL,OPTIMAL,-6.459334921578975e-5,1.4696976827816267e-6
3,-1.614821826534385e-7,0.4768690762139728,7.154847145080566,7.274965047836304,106.2764618396759,127.56844210624695,114.41737794876099,136.2082600593567,OPTIMAL,OPTIMAL,-6.700116336331446e-5,4.8556655511814014e-6
4,-1.403147875667088e-10,0.5710841195173469,11.395281076431274,11.74200701713562,139.73048400878906,182.77592086791992,153.14166402816772,196.62697196006775,OPTIMAL,OPTIMAL,-5.5788272099742994e-5,3.2505871634092677e-6
5,-1.1066161875739056e-11,0.7083010070074235,18.813585996627808,18.42603087425232,178.41798496246338,223.07762789726257,200.05421686172485,244.38156580924988,OPTIMAL,OPTIMAL,-5.7329694648909255e-5,2.5437506189361424e-6
6,-1.3095135568963467e-7,0.8326912543744182,27.314295053482056,27.23776602745056,201.2403540611267,252.74145102500916,232.2547628879547,283.83546781539917,OPTIMAL,OPTIMAL,-5.851318997578246e-5,6.519918143214404e-6
7,-3.4181479979800145e-8,0.9331646164297331,38.7562620639801,37.62962198257446,251.25236988067627,313.81746220588684,294.90004205703735,356.0380699634552,OPTIMAL,OPTIMAL,-5.812312366798889e-5,2.3771427022137227e-6
8,-3.556204489219006e-8,1.0871510203655645,51.71497321128845,52.38860201835632,293.84805488586426,383.3436360359192,351.58697605133057,441.73079204559326,OPTIMAL,OPTIMAL,-5.909491669616779e-5,5.8683174496338274e-6
