t,pos_val,neg_val,pos_setup_secs,neg_setup_secs,pos_solve_secs,neg_solve_secs,pos_total_sects,neg_total_sects,pos_term_status,neg_term_status,pos_eigmax,neg_eigmax
1,-6.4062801834186e-9,1.4536656871947304,0.5923280715942383,0.7440237998962402,20.74560523033142,32.57154202461243,21.515053033828735,33.504831075668335,OPTIMAL,OPTIMAL,-0.0006507909639831891,2.7880450505877278e-6
2,-1.0968428636182193e-7,1.6614550495353186,2.9981560707092285,3.062213182449341,64.34025001525879,80.79819822311401,67.87576389312744,84.49310493469238,OPTIMAL,OPTIMAL,-0.0005210379001792931,3.3404407603172027e-6
3,-7.69870278638507e-15,1.924227751474208,7.594599962234497,7.618674993515015,104.58776307106018,135.97019290924072,113.36541080474854,145.1817021369934,OPTIMAL,OPTIMAL,-0.0004210144854116916,1.5364554447989013e-6
4,-2.1391950710825114e-12,2.235269381717805,12.392062902450562,11.91928219795227,131.06057691574097,176.57682299613953,145.25950813293457,190.5731179714203,OPTIMAL,OPTIMAL,-0.00036019365872738945,3.4752409336370157e-6
5,-7.799702204935866e-8,2.662095150374795,20.250872135162354,19.267821073532104,172.5276961326599,214.91769194602966,195.6455798149109,237.15000081062317,OPTIMAL,OPTIMAL,-0.00029319996096298086,6.400400687713438e-6
6,-4.792486893445691e-11,3.2004241411958816,27.64776301383972,27.891287088394165,211.66371393203735,270.6777448654175,243.09821486473083,302.57310605049133,OPTIMAL,OPTIMAL,-0.0003029737234397359,6.18432120355713e-6
7,-9.996170557968753e-14,3.8814838697058978,38.95968294143677,38.538965940475464,248.055762052536,332.33946108818054,291.9478108882904,375.8358850479126,OPTIMAL,OPTIMAL,-0.00027805021944273477,6.911760229870931e-6
8,-4.430047603060094e-9,4.734938022394308,53.44583296775818,51.3119261264801,288.1514949798584,414.15935611724854,347.9060709476471,471.62107396125793,OPTIMAL,OPTIMAL,-0.00027549121176757114,7.705938331975235e-6
