beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.863276312578865,129.69831800460815,2624.803778886795,2765.47345995903,OPTIMAL,2.8371130815689662e-6
1,2.863284629633287,138.26099705696106,2556.6275448799133,2706.993064880371,OPTIMAL,1.9287927259394737e-6
2,2.863284791017724,131.97205090522766,2795.83446598053,2939.5186080932617,OPTIMAL,3.16440937070652e-6
3,2.863279270917718,138.30225491523743,2947.2372539043427,3098.9080140590668,OPTIMAL,3.6012427243239053e-6
4,2.863236755039032,143.99684405326843,3314.50643992424,3470.895539045334,OPTIMAL,5.181203122354861e-6
