beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.833290681266295,750.0049970149994,1517.1468307971954,2281.2120640277863,OPTIMAL,1.0842247203189964e-8
1,3.8332906382453804,753.4361410140991,2876.7101600170135,3647.3358149528503,OPTIMAL,1.5227742803542487e-8
2,3.833290650668813,769.0307528972626,3631.6598761081696,4419.227905035019,OPTIMAL,9.95654529118829e-9
3,3.8332907295174605,764.6261940002441,4333.599619150162,5116.4694311618805,OPTIMAL,2.043495490479678e-8
4,3.8332905575059057,791.111615896225,5713.174659013748,6523.882141113281,OPTIMAL,1.777373835078704e-8
