beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,0.878253308477743,0.1252899169921875,0.17847585678100586,0.32646799087524414,OPTIMAL,7.589196549059663e-8
1,0.8782540424344133,0.12240409851074219,0.25624608993530273,0.4269399642944336,OPTIMAL,1.2963327013273105e-7
2,0.8782527701397252,0.11798477172851562,0.3012981414794922,0.4533979892730713,OPTIMAL,4.997055974089369e-8
3,0.8782528531783883,0.1421971321105957,0.38352394104003906,0.5666859149932861,OPTIMAL,5.511476077139974e-8
4,0.8782543699073476,0.12241291999816895,0.44920897483825684,0.6402628421783447,OPTIMAL,1.5414380616174845e-7
