beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.215219601875811,39.13203406333923,225.19758987426758,267.8816020488739,OPTIMAL,7.502292072157848e-7
1,2.2152173327470095,40.37478685379028,235.66302394866943,280.16184997558594,OPTIMAL,6.107226959073582e-7
2,2.215245334305113,38.85501313209534,256.4997889995575,299.522922039032,OPTIMAL,2.536875805884954e-6
3,2.2152312279807354,39.6311731338501,282.46574902534485,326.4398899078369,OPTIMAL,1.643605829378838e-6
4,2.21522215478659,41.240740060806274,283.86601209640503,330.0497980117798,OPTIMAL,1.0045059994715277e-6
