beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,0.8135630447401516,1.7061710357666016,0.2528419494628906,1.9713830947875977,OPTIMAL,1.6713430640163542e-6
1,0.8135635190242375,0.18682479858398438,0.3113110065460205,0.5120010375976562,OPTIMAL,2.2435350096898897e-6
2,0.8135512576999798,0.3122138977050781,0.40867090225219727,0.7383649349212646,OPTIMAL,9.168600991045185e-7
3,0.8135530671368502,0.19630193710327148,0.3879280090332031,0.6226499080657959,OPTIMAL,1.679648573266634e-6
4,0.8135468039640159,0.25821995735168457,0.5476770401000977,0.827491044998169,OPTIMAL,6.231178650485485e-7
