beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.1136215651904773,23.695993900299072,25.955838918685913,51.16087508201599,OPTIMAL,8.868259888823616e-8
1,2.1136223452349836,23.35288119316101,45.36941480636597,70.52953481674194,OPTIMAL,9.940427473716152e-8
2,2.113619850710416,24.290248155593872,62.661648988723755,89.06747388839722,OPTIMAL,5.77072263388408e-8
3,2.1136183708324228,24.421892166137695,85.03215503692627,111.86518216133118,OPTIMAL,3.170581812245074e-8
4,2.113619810927162,25.560303926467896,105.90062594413757,133.88822388648987,OPTIMAL,5.406275805132813e-8
