beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.0005465255273884,0.4951441287994385,0.6242110729217529,1.1685841083526611,OPTIMAL,1.0572113619186584e-7
1,1.0005459495038107,0.9911139011383057,0.8911628723144531,1.9591751098632812,OPTIMAL,6.938877135634535e-8
2,1.0005468234529311,0.39543700218200684,1.090946912765503,1.557271957397461,OPTIMAL,1.2555792827921729e-7
3,1.0005467754127877,0.46880602836608887,1.3926441669464111,1.9505720138549805,OPTIMAL,1.2010599043457348e-7
4,1.0005457390150805,0.5018539428710938,1.9324030876159668,2.6071598529815674,OPTIMAL,8.963886580229239e-8
