beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.948871977987598,0.9510271549224854,34.144264936447144,35.3465530872345,OPTIMAL,1.395216873784587e-6
1,1.9488537127596421,1.1656038761138916,43.7575318813324,45.18901014328003,OPTIMAL,9.954354923509086e-7
2,1.9488852361971087,1.7054660320281982,41.36633801460266,43.43731093406677,OPTIMAL,1.9617995081799614e-6
3,1.9488448122026165,1.4115359783172607,45.59602618217468,47.284690141677856,OPTIMAL,8.554258454402078e-7
4,1.948859896328754,1.2023260593414307,49.95798897743225,51.8133270740509,OPTIMAL,1.2899468088313837e-6
