beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,1.0663226342397412,0.8705449104309082,2.456118106842041,3.5431220531463623,OPTIMAL,3.2464562394527242e-6
1,1.0663161677503101,1.4364738464355469,2.731667995452881,4.354797124862671,OPTIMAL,1.6896096737382313e-6
2,1.066315208375033,0.7537379264831543,3.852729082107544,4.788405895233154,OPTIMAL,4.824966670314811e-7
3,1.0663154962801407,0.8399548530578613,4.151684045791626,5.238554000854492,OPTIMAL,1.1044556133948525e-6
4,1.0662937747338714,1.043816089630127,4.997225046157837,6.265228033065796,OPTIMAL,2.239196402677896e-6
