beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.9620773858689327,995.9668040275574,2412.5754868984222,3428.576286792755,OPTIMAL,2.0205581843509493e-8
1,3.9620773653746157,833.9797880649567,3663.3634028434753,4516.06654214859,OPTIMAL,2.5292522205405725e-8
2,3.9620774670115764,771.0578138828278,4225.723778009415,5015.821516990662,OPTIMAL,2.267617117377271e-8
3,3.9620774498701072,787.445426940918,6422.727071046829,7231.058216810226,OPTIMAL,1.306530111831882e-8
4,3.9620773908967437,791.5747330188751,8930.622670173645,9745.086958885193,OPTIMAL,1.0792700006648312e-8
