beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,2.8632846605864875,129.0187590122223,153.27278399467468,285.4517250061035,OPTIMAL,6.948449351023444e-8
1,2.863283528171872,132.49501705169678,352.6329128742218,490.78705191612244,OPTIMAL,2.811770533249918e-8
2,2.8632846270866,132.34818291664124,449.204470872879,587.1322650909424,OPTIMAL,6.222865357522175e-8
3,2.863283617015277,139.2528088092804,566.6374621391296,712.1949322223663,OPTIMAL,3.02348188689933e-8
4,2.8632840702803852,137.3438858985901,781.7883498668671,926.4422209262848,OPTIMAL,4.627515452701105e-8
