beta,obj_val,setup_secs,solve_secs,total_secs,term_status,eigmax
0,3.864740772719695,478.9662070274353,1050.364662885666,1542.5311660766602,OPTIMAL,1.4307859913802245e-8
1,3.8647406624726433,537.897451877594,1718.822990179062,2268.6373891830444,OPTIMAL,1.016392727671827e-8
2,3.864740732006028,547.1410129070282,2270.368276119232,2832.275326013565,OPTIMAL,9.424719259194934e-9
3,3.8647407421790962,549.5717120170593,3323.3915967941284,3887.0302350521088,OPTIMAL,1.2637833355200686e-8
4,3.8647406508489146,547.7984070777893,4292.49867105484,4856.83193898201,OPTIMAL,6.902186664508812e-9
