beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,14.438377857208252,9.894512176513672,28.281305074691772,-1.7808706978955932e9,SLOW_PROGRESS,2.5015514472911563e22
1,16.391446113586426,2.4743611812591553,22.158241987228394,0.0,SLOW_PROGRESS,2.5574667500296804
2,16.381864070892334,2.8056230545043945,22.63742709159851,0.0,SLOW_PROGRESS,2.5574667506149455
3,16.851823091506958,2.7648420333862305,23.206604957580566,0.0,SLOW_PROGRESS,2.5574667499568626
4,17.452884197235107,3.1054580211639404,24.359344005584717,0.0,SLOW_PROGRESS,2.557466749782314
5,16.880578994750977,5.676764011383057,26.475682020187378,0.0,SLOW_PROGRESS,2.5574667502418573
6,17.480276107788086,4.202431917190552,25.737142086029053,0.0,SLOW_PROGRESS,2.5574667510004336
7,17.53759479522705,4.937401056289673,26.787909984588623,0.0,SLOW_PROGRESS,2.5574667502265687
