beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,7.432004928588867,2.8551011085510254,11.797261953353882,0.12218279177101476,OPTIMAL,6.407371088422154e-7
1,7.548172950744629,3.7495839595794678,12.822082996368408,0.12214883192599957,OPTIMAL,4.1554755312445614e-7
2,7.891211032867432,3.96937894821167,13.570453882217407,0.12215316209236526,OPTIMAL,5.836559744156827e-7
3,7.823793172836304,4.448744058609009,13.90767502784729,0.12203424298862897,OPTIMAL,1.020145697630251e-6
4,7.923912048339844,5.9756059646606445,15.793457984924316,0.12202063698053811,OPTIMAL,1.8121363009892571e-6
5,9.063207149505615,9.193931102752686,20.283288955688477,0.12200529593137799,OPTIMAL,1.379616980884762e-6
6,8.408091068267822,10.184877157211304,20.69497513771057,0.12193746920210757,OPTIMAL,3.3812906999928013e-6
7,8.889218091964722,13.317162036895752,24.324706077575684,0.12196271953106774,OPTIMAL,1.7918433138075953e-6
