beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,2.758746862411499,10.456284046173096,13.33923602104187,3.261286387643834e7,OPTIMAL,1.2090720953469643e-6
1,3.0573418140411377,12.864017963409424,16.060839891433716,1.8925479484077767e7,OPTIMAL,1.7406191364047973e-6
2,3.2056949138641357,16.55430793762207,19.91960382461548,1.3388556576919036e7,OPTIMAL,1.943334176484843e-6
3,3.1403191089630127,26.29419493675232,29.700217962265015,1.1181605602103492e7,OPTIMAL,1.510028067984205e-6
4,3.5297629833221436,30.917006969451904,34.70534586906433,6.571741570503232e6,OPTIMAL,1.6250957815012453e-6
5,3.4349639415740967,34.145872831344604,37.975178956985474,4.107802392582961e6,OPTIMAL,1.6463235823432334e-6
6,3.5349199771881104,49.68241596221924,53.93295478820801,3.041117155173162e6,OPTIMAL,3.9906674476775964e-7
7,3.86661696434021,54.84489703178406,59.27520489692688,2.2803528782503367e6,OPTIMAL,1.1801211607320063e-6
