beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,15.508762121200562,60.53359889984131,76.56215405464172,924.470890648441,INFEASIBLE,1.2952676476405092
1,17.235456943511963,96.0642659664154,113.7857608795166,748.2258225735167,INFEASIBLE,1.2954519915169445
2,16.758450031280518,123.86780095100403,141.32964992523193,697.0353537523714,INFEASIBLE,1.2955130002810227
3,17.15955400466919,143.44190502166748,161.41508507728577,702.2528471910731,INFEASIBLE,1.2954662959527385
4,18.334872007369995,192.29819011688232,211.5947139263153,699.7261646384632,INFEASIBLE,1.2954455447527873
5,17.98060894012451,201.70089602470398,220.74819588661194,701.0711229900999,INFEASIBLE,1.2953776482943207
6,18.19974184036255,246.3226020336151,265.8045151233673,711.6542333155645,INFEASIBLE,1.2953216397180611
7,18.17558979988098,269.8061559200287,289.28124594688416,748.5598513185618,INFEASIBLE,1.2952495310523806
