beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,32.122400999069214,113.4676160812378,150.95031189918518,0.32823782612360625,OPTIMAL,4.523145962273127e-6
1,30.865231037139893,173.6396701335907,209.08881497383118,0.32774984955093645,OPTIMAL,3.7830291075131824e-6
2,32.35978293418884,201.2593309879303,238.92471385002136,0.3281434886473192,OPTIMAL,4.413522798807243e-6
3,31.876344203948975,225.2903618812561,262.23683309555054,0.32846614265502755,OPTIMAL,2.7111039052515767e-6
4,32.240748167037964,150.62364292144775,187.828439950943,0.3282274733280502,OPTIMAL,4.531957554368049e-6
5,31.902470111846924,169.52722597122192,206.70238494873047,0.32785699882036096,OPTIMAL,3.8005793002289856e-6
6,32.302743911743164,174.6803059577942,212.64771795272827,0.32814172035523764,OPTIMAL,5.4528874086783124e-6
7,33.46021604537964,328.8213441371918,368.0690269470215,0.32811051595472535,OPTIMAL,1.691701310794814e-6
