beta,setup_secs,solve_secs,total_secs,obj_val,term_status,eigmax
0,9.747030019760132,2.6042020320892334,14.44621992111206,0.008388667998500847,OPTIMAL,8.442413760416261e-7
1,9.72160816192627,4.59937596321106,16.519948959350586,0.008386726592326145,OPTIMAL,1.5940833679548438e-6
2,10.420184850692749,5.596459865570068,18.323073863983154,0.00838949856513309,OPTIMAL,4.31871408587686e-7
3,9.99810791015625,6.540818929672241,18.66542100906372,0.008389599443736741,OPTIMAL,4.6767449288631007e-7
4,10.582239866256714,6.735367059707642,19.878173828125,0.008389379596985675,OPTIMAL,9.277473405519934e-7
5,11.03683090209961,7.782649040222168,21.36652708053589,0.008391277105312001,OPTIMAL,1.0558300566627062e-6
6,11.574135065078735,8.29529094696045,22.62174701690674,0.008391070291438476,OPTIMAL,5.735011915277865e-7
7,11.461661100387573,16.368494033813477,30.61077380180359,0.008390583146903613,OPTIMAL,1.1716346593721613e-6
